编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,月销售额,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
1163,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao中国十强鞋城"，"点我对话"),中国十强鞋城,一个农民工的梦想,,,,,https://shop117127052.taobao.com,,,1061844.00,宁夏,马丁靴女,,4.76274分,-0.68%,4.81763分,0.37%,4.83546分,0.14%,,,,,,,,,,
1164,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百丽belle网店"，"点我对话"),百丽belle网店,左右先生 定制女鞋,,13413113445,13413113445,,https://shop106607294.taobao.com,,,85106.00,宁夏,马丁靴女,,4.85434分,28.95%,4.8883分,32.10%,4.89283分,32.21%,,,,,,,,,,
1165,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao花朵女鞋屋"，"点我对话"),花朵女鞋屋,欧宝121鞋业,,,13570580307,,https://shop112391367.taobao.com,,,35711.00,宁夏,马丁靴女,,4.84462分,24.21%,4.88645分,30.97%,4.88645分,28.17%,,,,,,,,,,
1166,广州市龙富鞋业有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogracegift旗舰店"，"点我对话"),gracegift旗舰店,gracegift旗舰店,,,,,https://shop57301022.taobao.com,,,461774.00,宁夏,马丁靴女,,4.84486分,0.57%,4.87171分,23.90%,4.88857分,30.16%,,,,,,,,,,
1167,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao酷爱芭比啦5"，"点我对话"),酷爱芭比啦5,魔女区SHOES,,,,,https://shop69587125.taobao.com,,,31032.00,宁夏,马丁靴女,,4.85547分,29.50%,4.875分,24.01%,4.87969分,23.90%,,,,,,,,,,
1168,广州莫西贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao愿久旗舰店"，"点我对话"),愿久旗舰店,愿久旗舰店,,,,,https://shop411782612.taobao.com,,,30230.00,宁夏,马丁靴女,,5.0分,100%,5.0分,100%,5.0分,100%,,,,,,,,,,
1169,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱辉煌牛仔"，"点我对话"),爱辉煌牛仔,皇裔步升,,,,,https://shop124661940.taobao.com,,,32753.00,宁夏,马丁靴女,,4.93333分,67.48%,4.92381分,53.68%,4.92381分,51.81%,,,,,,,,,,
1170,广州市北斯欧网络科技有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobellalily旗舰店"，"点我对话"),bellalily旗舰店,bellalily旗舰店,,,,,https://shop114666774.taobao.com,,,2472584.00,宁夏,马丁靴女,,4.81008分,1.29%,4.83333分,1.13%,4.84778分,4.60%,,,,,,,,,,
1171,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao文杰鞋坊1219"，"点我对话"),文杰鞋坊1219,文杰鞋坊1219,,,,,https://shop112247855.taobao.com,,,59971.00,宁夏,马丁靴女,,4.77624分,0.39%,4.8297分,0.12%,4.84356分,1.04%,,,,,,,,,,
1172,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao女士时尚服饰旗航店"，"点我对话"),女士时尚服饰旗航店,鞋小哆的小店,,,,,https://shop102251697.taobao.com,,,0,宁夏,马丁靴女,,4.81387分,9.21%,4.86131分,15.69%,4.88321分,26.12%,,,,,,,,,,
1173,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoxiaowu5201314"，"点我对话"),xiaowu5201314,ercolili广州女鞋批发,,,,,https://shop102553432.taobao.com,,,83553.00,青海,马丁靴女,,4.7212分,-1.54%,4.77896分,-1.17%,4.78959分,-1.08%,,,,,,,,,,
1174,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao建成与建胜"，"点我对话"),建成与建胜,柠萌大叔家女鞋馆,null,,,,https://shop113241728.taobao.com,,,50253.00,青海,马丁靴女,,4.88684分,44.80%,4.93533分,60.69%,4.93533分,59.09%,,,,,,,,,,
1175,广州酷仕沃贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao酷斯沃旗舰店"，"点我对话"),酷斯沃旗舰店,酷斯沃旗舰店,18620285193,,,,https://shop103994104.taobao.com,,,3293418.00,青海,马丁靴女,,4.90307分,23.78%,4.87884分,28.14%,4.88853分,30.16%,,,,,,,,,,
1176,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蔡向旭2012"，"点我对话"),蔡向旭2012,MUQIANYU 慕芊语女鞋店,,,,,https://shop113546368.taobao.com,,,191016.00,山东,马丁靴女,,4.75241,-0.89%,4.81405,0.45%,4.81844分,0.49%,,,,,,,,,,
1177,,三钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokingbestfa"，"点我对话"),kingbestfa,aabbcc凤凰店,13826244216,,,,https://shop62265744.taobao.com,,,78534.00,山东,马丁靴女,,4.86765分,35.44%,4.89706分,37.42%,4.89706分,34.89%,,,,,,,,,,
1178,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao有缘人鞋坊"，"点我对话"),有缘人鞋坊,有缘人鞋坊,,,,,https://shop62060457.taobao.com,,,109334.00,山东,马丁靴女,,4.84482,24.26%,4.86862,20.08%,4.88281分,25.81%,,,,,,,,,,
1179,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozengfaxiu"，"点我对话"),zengfaxiu,墨池记手工女鞋店,15277325747,,15277325747,,https://shop108103477.taobao.com,,,34271.00,山东,马丁靴女,,4.84388分,23.80%,4.90816分,44.13%,4.90296分,38.56%,,,,,,,,,,
1180,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao源俱足贸易有限公司"，"点我对话"),源俱足贸易有限公司,源俱足时尚手工女鞋,,,,,https://shop198229237.taobao.com,,,113112.00,山东,马丁靴女,,4.84791,25.81%,4.87419,23.52%,4.88408分,26.67%,,,,,,,,,,
1181,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao展翅雄飞168"，"点我对话"),展翅雄飞168,雄大叔精品女鞋,,,,,https://shop129480401.taobao.com,,,0,山东,马丁靴女,,4.8975分,50.00%,4.91分,45.29%,4.9225分,50.98%,,,,,,,,,,
1182,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao名优品牌折扣店"，"点我对话"),名优品牌折扣店,名优品牌折扣店,,,,,https://shop58631634.taobao.com,,,258048.00,山东,马丁靴女,,4.80739分,5.99%,4.85092分,9.31%,4.85322分,7.07%,,,,,,,,,,
1183,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolyq13318560317"，"点我对话"),lyq13318560317,鞋业优品,,,,,https://shop70274031.taobao.com,,,15730.20,山东,马丁靴女,,4.56579分,-4.78%,4.6231分,-4.39%,4.64843分,-4.00%,,,,,,,,,,
1184,广州羽之依贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao柏灵儿女鞋旗舰店"，"点我对话"),柏灵儿女鞋旗舰店,柏灵儿女鞋旗舰店,,,,,https://shop213444623.taobao.com,,,1103126.00,山东,马丁靴女,,4.82795分,0.92%,4.84392分,7.41%,4.85339分,8.12%,,,,,,,,,,
1185,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雪天使美鞋"，"点我对话"),雪天使美鞋,百丽贵人高跟鞋,,,,,https://shop73401187.taobao.com,,,16036.00,山东,马丁靴女,,4.92701分,64.37%,4.93187分,58.55%,4.92944分,55.33%,,,,,,,,,,
1186,深圳市豪鹏贸易发展有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao文杏儿旗舰店"，"点我对话"),文杏儿旗舰店,文杏儿旗舰店,,,,,https://shop231868352.taobao.com,,,860721.00,山东,马丁靴女,,4.95816分,67.10%,4.94062分,64.77%,4.93972分,62.22%,,,,,,,,,,
1187,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao没有白云的天空mhj"，"点我对话"),没有白云的天空mhj,伊人丽足鞋坊,,,,,https://shop120532745.taobao.com,,,260645.00,山东,马丁靴女,,4.86042分,31.87%,4.89545分,36.40%,4.90143分,37.59%,,,,,,,,,,
1188,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogo_angel"，"点我对话"),go_angel,爱尚鞋 工厂直销女鞋,,,,,https://shop57156024.taobao.com,,,11263.00,山东,马丁靴女,,4.57627分,-4.56%,4.64407分,-3.96%,4.72881分,-2.34%,,,,,,,,,,
1189,广州凝彤贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao碟恋海旗舰店"，"点我对话"),碟恋海旗舰店,碟恋海旗舰店,,,,,https://shop71923533.taobao.com,,,10039674.00,山东,马丁靴女,,4.92784分,43.27%,4.88766分,33.36%,4.89219分,32.43%,,,,,,,,,,
1190,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao366266569you"，"点我对话"),366266569you,小C家Fashion Lady女,,,,,https://shop106567791.taobao.com,,,170152.00,山东,马丁靴女,,4.76467分,-0.64%,4.82337分,0.25%,4.84125分,0.10%,,,,,,,,,,
1191,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolornajing"，"点我对话"),lornajing,Sunny 高端女鞋,,,,,https://shop34371130.taobao.com,,,136974.00,山东,马丁靴女,,4.94259分,72.00%,4.95833分,74.67%,4.96389分,77.16%,,,,,,,,,,
1192,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozhuotianlong1988"，"点我对话"),zhuotianlong1988,唯璐库女鞋,,,,,https://shop100213245.taobao.com,,,0,山东,马丁靴女,,4.79891分,1.91%,4.84647分,6.67%,4.85462分,8.04%,,,,,,,,,,
1193,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoxncys"，"点我对话"),xncys,千金履鞋业,,,,,https://shop100682246.taobao.com,,,134386.00,山东,马丁靴女,,4.73829分,-1.19%,4.78954分,-0.95%,4.81113分,-0.64%,,,,,,,,,,
1194,广州天创时尚鞋业股份有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozsazsazsu官方旗舰店"，"点我对话"),zsazsazsu官方旗舰店,zsazsazsu官方旗舰店,,,,,https://shop101856268.taobao.com,,,0,山东,马丁靴女,,4.85047分,0%,4.84655分,8.97%,4.87763分,23.31%,,,,,,,,,,
1195,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao紫悦鞋柜"，"点我对话"),紫悦鞋柜,品牌真皮女鞋商,,,,,https://shop106349699.taobao.com,,,572087.00,山东,马丁靴女,,4.85583,29.63%,4.89506,36.16%,4.89751分,35.11%,,,,,,,,,,
1196,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗凡2009"，"点我对话"),诗凡2009,深圳市龙岗区亚树鞋厂,,,,,https://shop58899148.taobao.com,,,189594.00,山东,马丁靴女,,4.93341分,67.50%,4.94331分,65.51%,4.9427分,63.72%,,,,,,,,,,
1197,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡菲尔品牌店"，"点我对话"),卡菲尔品牌店,OYMG乐购女鞋,,,,,https://shop194060393.taobao.com,,,38556.00,山东,马丁靴女,,4.7878分,0.15%,4.84146分,3.62%,4.8378分,0.10%,,,,,,,,,,
1198,东莞市客多邦贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黛姿乐维旗舰店"，"点我对话"),黛姿乐维旗舰店,黛姿乐维旗舰店,,,,,https://shop65810927.taobao.com,,,1239220.00,山东,马丁靴女,,4.88816分,12.05%,4.88158分,29.76%,4.92105分,50.53%,,,,,,,,,,
1199,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaopeng少2012"，"点我对话"),peng少2012,维也纳女鞋,,,,,https://shop71928634.taobao.com,,,172588.00,山东,马丁靴女,,4.77129分,0.49%,4.82477分,0.22%,4.82433分,0.36%,,,,,,,,,,
1200,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao我很想爱她2020"，"点我对话"),我很想爱她2020,百搭真皮女鞋,,,,,https://shop320025090.taobao.com,,,1207578.00,山东,马丁靴女,,4.77925分,0.33%,4.82031分,0.32%,4.83922分,0.10%,,,,,,,,,,
1201,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomuyan413"，"点我对话"),muyan413,淡妆浓抹 品牌鞋,,,,,https://shop35952953.taobao.com,,,31181.00,山东,马丁靴女,,4.85714分,30.32%,4.88095分,27.63%,4.84921分,4.62%,,,,,,,,,,
1202,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao七公主童装砖赢店"，"点我对话"),七公主童装砖赢店,酷菲缇品牌女鞋,,,,,https://shop124427721.taobao.com,,,1544150.00,山东,马丁靴女,,4.89分,46.34%,4.91042分,45.54%,4.91564分,46.64%,,,,,,,,,,
1203,广州华琦电子商务有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao懒搭鸟旗舰店"，"点我对话"),懒搭鸟旗舰店,懒搭鸟旗舰店,,,,,https://shop331137452.taobao.com,,,486405.00,山东,马丁靴女,,4.88482分,9.43%,4.85987分,16.89%,4.86757分,17.02%,,,,,,,,,,
1204,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosboru"，"点我对话"),sboru,北辰南履,null,,,,https://shop104967295.taobao.com,,,0,山东,马丁靴女,,4.8345,19.22%,4.87348,23.03%,4.88307分,25.97%,,,,,,,,,,
1205,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozhangdan19840829"，"点我对话"),zhangdan19840829,宝迪美崎真皮手工女鞋,,,,,https://shop58731102.taobao.com,,,523631.00,山东,马丁靴女,,4.82604分,15.09%,4.86654分,18.81%,4.87385分,20.13%,,,,,,,,,,
1206,广州市沙驰皮鞋实业有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao沙驰女鞋旗舰店"，"点我对话"),沙驰女鞋旗舰店,沙驰女鞋旗舰店,null,,,,https://shop150091694.taobao.com,,,3608807.00,山东,马丁靴女,,4.94172分,54.18%,4.93642分,62.28%,4.94636分,66.38%,,,,,,,,,,
1207,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao天生爱美意"，"点我对话"),天生爱美意,喜鹊高端定制,,,,,https://shop108566219.taobao.com,,,290924.00,山东,马丁靴女,,4.83556分,19.74%,4.86497分,17.85%,4.88636分,28.05%,,,,,,,,,,
1208,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao善生行记"，"点我对话"),善生行记,FFAN泛泛高端定制女鞋,,,,,https://shop127182576.taobao.com,,,5932.00,山东,马丁靴女,,4.61194分,-3.82%,4.55639分,-5.77%,4.65909分,-3.78%,,,,,,,,,,
1209,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao秀妮儿1004"，"点我对话"),秀妮儿1004,秀妮儿,,,,,https://shop62988048.taobao.com,,,281718.00,山东,马丁靴女,,4.96341分,82.15%,4.96341分,77.76%,4.96341分,76.85%,,,,,,,,,,
1210,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaopingfangping"，"点我对话"),pingfangping,昊琦步,,,,,https://shop106963583.taobao.com,,,70730.00,山东,马丁靴女,,4.81746,10.96%,4.86905,20.40%,4.89286分,32.23%,,,,,,,,,,
1211,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosara1989410"，"点我对话"),sara1989410,艺鞜,,13502118641,,,https://shop102788281.taobao.com,,,109109.00,山东,马丁靴女,,4.80197,3.34%,4.82953,0.13%,4.84752分,3.46%,,,,,,,,,,
1212,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobadx198"，"点我对话"),badx198,深白色的小店,,,,,https://shop65090860.taobao.com,,,133433.00,山东,马丁靴女,,4.80966分,7.10%,4.84623分,6.45%,4.87343分,19.87%,,,,,,,,,,
1213,广州市湘芙鞋业有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao千翼鸟旗舰店"，"点我对话"),千翼鸟旗舰店,千翼鸟旗舰店,,,,,https://shop114832032.taobao.com,,,2124069.10,山东,马丁靴女,,4.78422分,1.82%,4.73911分,1.91%,4.75027分,1.86%,,,,,,,,,,
1214,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百分百in"，"点我对话"),百分百in,老张的邪,,,,,https://shop111855387.taobao.com,,,49078.00,山东,马丁靴女,,4.89051分,46.56%,4.89781分,37.83%,4.90511分,39.92%,,,,,,,,,,
1215,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao苏朵唯mm"，"点我对话"),苏朵唯mm,苏家潮鞋坊,,,,,https://shop136793427.taobao.com,,,413635.00,山东,马丁靴女,,4.9096分,55.88%,4.94068分,63.91%,4.94209分,63.34%,,,,,,,,,,
1216,广东三福服装有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三福服饰官方旗舰店"，"点我对话"),三福服饰官方旗舰店,三福服饰官方旗舰店,,,,,https://shop61125143.taobao.com,,,0,山东,马丁靴女,,4.85678分,0%,4.81638分,0%,4.8445分,2.54%,,,,,,,,,,
1217,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao关心雅梵希"，"点我对话"),关心雅梵希,菲女郎时尚女鞋,,,,,https://shop124586010.taobao.com,,,0,山东,马丁靴女,,4.76888分,-0.55%,4.81039分,-0.52%,4.8171分,-0.52%,,,,,,,,,,
1218,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao富贵美鞋业"，"点我对话"),富贵美鞋业,富贵美之家,,,,,https://shop112432390.taobao.com,,,1451904.00,山东,马丁靴女,,4.85405分,28.76%,4.91158分,46.21%,4.90941分,42.65%,,,,,,,,,,
1219,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao15766866067丽"，"点我对话"),15766866067丽,乐雅大码女鞋,,,,,https://shop129864268.taobao.com,,,0,山东,马丁靴女,,4.73511分,-1.25%,4.80392分,-0.66%,4.80644分,-0.74%,,,,,,,,,,
1220,广州赞步贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao相伴旗舰店"，"点我对话"),相伴旗舰店,相伴旗舰店,,,,,https://shop67920579.taobao.com,,,13185561.00,山东,马丁靴女,,4.94487分,56.66%,4.913分,48.39%,4.91742分,48.25%,,,,,,,,,,
1221,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金革圭"，"点我对话"),金革圭,时尚WearsPrada,,,,,https://shop106731389.taobao.com,,,601254.00,山东,马丁靴女,,4.75489,-0.84%,4.78797,-0.99%,4.8011分,-0.85%,,,,,,,,,,
1222,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao路贝纳斯"，"点我对话"),路贝纳斯,明盛鞋业,,,13824280489,,https://shop69567422.taobao.com,,,104682.00,山东,马丁靴女,,4.89921,50.81%,4.91725,49.66%,4.91637分,47.05%,,,,,,,,,,
1223,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao钟家伟1024"，"点我对话"),钟家伟1024,黑胡子大叔女鞋,,,,,https://shop114240091.taobao.com,,,529788.00,山东,马丁靴女,,4.76834,-0.56%,4.82463,0.23%,4.82056分,0.44%,,,,,,,,,,
1224,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosshaicao"，"点我对话"),sshaicao,欧美韩潮sshaicao,,,,,https://shop103156129.taobao.com,,,27818.00,山东,马丁靴女,,4.68214分,-2.35%,4.775分,-1.25%,4.75分,-1.90%,,,,,,,,,,
1225,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao经典时尚_2014"，"点我对话"),经典时尚_2014,经典时尚 2014,,,,,https://shop111883041.taobao.com,,,112856.00,山东,马丁靴女,,4.88018分,41.52%,4.90026分,39.32%,4.91969分,49.15%,,,,,,,,,,
1226,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoaaa5381708725"，"点我对话"),aaa5381708725,a飞腾时尚鞋店,,,,,https://shop130770441.taobao.com,,,0,山东,马丁靴女,,4.86255分,32.95%,4.90239分,40.66%,4.91235分,44.56%,,,,,,,,,,
1227,广州幻瑟贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao博雷佩尔旗舰店"，"点我对话"),博雷佩尔旗舰店,博雷佩尔旗舰店,,,,,https://shop113502944.taobao.com,,,12541157.00,山东,马丁靴女,,4.73074分,2.92%,4.70049分,2.71%,4.74398分,1.99%,,,,,,,,,,
1228,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小小之最123"，"点我对话"),小小之最123,LIN女鞋,,15119402750,,,https://shop113356936.taobao.com,,,606190.44,山东,马丁靴女,,4.77312分,0.46%,4.81504分,0.43%,4.81625分,-0.53%,,,,,,,,,,
1229,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoailixy"，"点我对话"),ailixy,爱你鞋业,,,,,https://shop73092189.taobao.com,,,697679.00,山东,马丁靴女,,4.81012,7.32%,4.87188,22.06%,4.87648分,21.80%,,,,,,,,,,
1230,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杨成祥76"，"点我对话"),杨成祥76,曼诗罗欧品牌女鞋 工,,15918697359,,,https://shop111377472.taobao.com,,,72414.00,山东,马丁靴女,,4.76014分,-0.73%,4.86486分,17.85%,4.87838分,23.07%,,,,,,,,,,
1231,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雅莉奇"，"点我对话"),雅莉奇,雅莉奇精品女鞋,,,,,https://shop103057750.taobao.com,,,156064.00,山东,马丁靴女,,4.7分,-1.98%,4.76233分,-1.51%,4.7863分,-1.15%,,,,,,,,,,
1232,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaofashion_90後"，"点我对话"),fashion_90後,fashion90後,null,,13751832903,,https://shop100445801.taobao.com,,,4289.00,山东,马丁靴女,,4.49123分,-6.34%,4.59942分,-4.88%,4.63415分,-4.29%,,,,,,,,,,
1233,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaot_1478796016010_0"，"点我对话"),t_1478796016010_0,Q叔女鞋馆,,,,,https://shop568622653.taobao.com,,,46135.00,山东,马丁靴女,,4.73942分,-1.16%,4.78174分,-1.11%,4.80178分,-0.83%,,,,,,,,,,
1234,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao十足魅力520"，"点我对话"),十足魅力520,国内时尚名品女鞋柜,,,,,https://shop72389803.taobao.com,,,71317.00,山东,马丁靴女,,4.80578分,5.26%,4.8451分,5.84%,4.86104分,12.10%,,,,,,,,,,
1235,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao璐易诗"，"点我对话"),璐易诗,璐易诗高端女潮鞋,,,,,https://shop102809861.taobao.com,,,58927.00,山东,马丁靴女,,4.85906分,31.25%,4.91275分,46.96%,4.89262分,32.08%,,,,,,,,,,
1236,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao韩菲菲女装商城"，"点我对话"),韩菲菲女装商城,韩菲菲的小店,,,,,https://shop124867662.taobao.com,,,7940.53,山东,马丁靴女,,4.30777,-10.49%,4.41724,-8.81%,4.46748分,-7.94%,,,,,,,,,,
1237,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凡人的优品"，"点我对话"),凡人的优品,时尚品牌女鞋直销,,,,,https://shop110668425.taobao.com,,,36214.00,山东,马丁靴女,,4.82341分,13.81%,4.85318分,10.68%,4.86401分,13.90%,,,,,,,,,,
1238,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao无颜小先森"，"点我对话"),无颜小先森,MUXI 沐汐,,,,,https://shop156941392.taobao.com,,,65604.00,山东,马丁靴女,,4.84904分,26.32%,4.88656分,30.99%,4.88394分,26.52%,,,,,,,,,,
1239,珠海天创时尚设计有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokisskitty官方旗舰店"，"点我对话"),kisskitty官方旗舰店,kisskitty官方旗舰店,,,,,https://shop71149289.taobao.com,,,2685224.00,山东,马丁靴女,,4.84304分,0.61%,4.8556分,14.34%,4.88749分,29.49%,,,,,,,,,,
1240,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaocarrie97688"，"点我对话"),carrie97688,嘉丽女鞋服饰店hl,,,,,https://shop141572938.taobao.com,,,4575.00,山东,马丁靴女,,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
1241,惠州市米诗拉贸易有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomesira旗舰店"，"点我对话"),mesira旗舰店,mesira旗舰店,,,,,https://shop465274767.taobao.com,,,973330.00,山东,马丁靴女,,4.94478分,56.58%,4.93758分,62.97%,4.93709分,60.57%,,,,,,,,,,
1242,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowpinyu"，"点我对话"),wpinyu,米娜明星日记,,,,,https://shop60164471.taobao.com,,,16012.00,山东,马丁靴女,,4.86207分,32.72%,4.86207分,16.15%,4.86207分,12.75%,,,,,,,,,,
1243,广州久慕鞋业有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobaiieas旗舰店"，"点我对话"),baiieas旗舰店,baiieas旗舰店,,,,,https://shop165696751.taobao.com,,,1952891.00,山东,马丁靴女,,4.95502分,64.64%,4.94833分,69.35%,4.95981分,74.81%,,,,,,,,,,
1244,广东万里马实业股份有限公司,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao万里马鞋类官方旗舰店"，"点我对话"),万里马鞋类官方旗舰店,万里马鞋类官方旗舰店,,,,,https://shop69210178.taobao.com,,,945827.00,山东,马丁靴女,,4.90894分,28.41%,4.8878分,33.44%,4.93171分,57.20%,,,,,,,,,,
1245,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao魅力前线女人屋"，"点我对话"),魅力前线女人屋,魅力前线女人屋,,,,,https://shop65490780.taobao.com,,,14996.00,山东,马丁靴女,,4.57536分,-4.58%,4.66613分,-3.51%,4.71151分,-2.70%,,,,,,,,,,
